District Names,State/UT,Number of Households surveyed,Number of Women age 15-49 years interviewed,Number of Men age 15-54 years interviewed,Female population age 6 years and above who ever attended school (%),Population below age 15 years (%)," Sex ratio of the total population (females per 1,000 males)","Sex ratio at birth for children born in the last five years (females per 1,000 males)",Children under age 5 years whose birth was registered with the civil authority (%),Deaths in the last 3 years registered with the civil authority (%),Population living in households with electricity (%),Population living in households with an improved drinking-water source1 (%),Population living in households that use an improved sanitation facility2 (%),Households using clean fuel for cooking3 (%),Households using iodized salt (%),Households with any usual member covered under a health insurance/financing scheme (%),Children age 5 years who attended pre-primary school during the school year 2019-20 (%),Women (age 15-49) who are literate4 (%),Women (age 15-49)  with 10 or more years of schooling (%),Women age 20-24 years married before age 18 years (%),Births in the 5 years preceding the survey that are third or higher order (%),Women age 15-19 years who were already mothers or pregnant at the time of the survey (%),Women age 15-24 years who use hygienic methods of protection during their menstrual period5 (%),Current Use of Family Planning Methods (Currently Married Women Age 15-49  years) - Any method6 (%),Current Use of Family Planning Methods (Currently Married Women Age 15-49  years) - Any modern method6 (%),Current Use of Family Planning Methods (Currently Married Women Age 15-49  years) - Female sterilization (%),Current Use of Family Planning Methods (Currently Married Women Age 15-49  years) - Male sterilization (%),Current Use of Family Planning Methods (Currently Married Women Age 15-49  years) - IUD/PPIUD (%),Current Use of Family Planning Methods (Currently Married Women Age 15-49  years) - Pill (%),Current Use of Family Planning Methods (Currently Married Women Age 15-49  years) - Condom (%),Current Use of Family Planning Methods (Currently Married Women Age 15-49  years) - Injectables (%),Total Unmet need for Family Planning (Currently Married Women Age 15-49  years)7 (%),Unmet need for spacing (Currently Married Women Age 15-49  years)7 (%),Health worker ever talked to female non-users about family planning (%),Current users ever told about side effects of current method of family planning8 (%),Mothers who had an antenatal check-up in the first trimester  (for last birth in the 5 years before the survey) (%),Mothers who had at least 4 antenatal care visits  (for last birth in the 5 years before the survey) (%),Mothers whose last birth was protected against neonatal tetanus (for last birth in the 5 years before the survey)9 (%),Mothers who consumed iron folic acid for 100 days or more when they were pregnant (for last birth in the 5 years before the survey) (%),Mothers who consumed iron folic acid for 180 days or more when they were pregnant (for last birth in the 5 years before the survey} (%),Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (for last birth in the 5 years before the survey) (%),Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (for last birth in the 5 years before the survey) (%),Average out-of-pocket expenditure per delivery in a public health facility (for last birth in the 5 years before the survey) (Rs.),Children born at home who were taken to a health facility for a check-up within 24 hours of birth (for last birth in the 5 years before the survey} (%),Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/ other health personnel within 2 days of delivery (for last birth in the 5 years before the survey) (%),Institutional births (in the 5 years before the survey) (%),Institutional births in public facility (in the 5 years before the survey) (%),Home births that were conducted by skilled health personnel  (in the 5 years before the survey)10 (%),Births attended by skilled health personnel (in the 5 years before the survey)10 (%),Births delivered by caesarean section (in the 5 years before the survey) (%),Births in a private health facility that were delivered by caesarean section (in the 5 years before the survey) (%),Births in a public health facility that were delivered by caesarean section (in the 5 years before the survey) (%),Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall11 (%),Children age 12-23 months fully vaccinated based on information from vaccination card only12 (%),Children age 12-23 months who have received BCG (%),Children age 12-23 months who have received 3 doses of polio vaccine13 (%),Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%),Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),Children age 9-35 months who received a vitamin A dose in the last 6 months (%),Children age 12-23 months who received most of their vaccinations in a public health facility (%),Children age 12-23 months who received most of their vaccinations in a private health facility (%),Prevalence of diarrhoea in the 2 weeks preceding the survey (Children under age 5 years) (%) ,Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (Children under age 5 years) (%) ,Children with diarrhoea in the 2 weeks preceding the survey who received zinc (Children under age 5 years) (%) ,Children swith diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (Children under age 5 years) (%) ,Children Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (Children under age 5 years) (%) ,Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (Children under age 5 years) (%)  ,Children under age 3 years breastfed within one hour of birth15 (%),Children under age 6 months exclusively breastfed16 (%),Children age 6-8 months receiving solid or semi-solid food and breastmilk16 (%),"Breastfeeding children age 6-23 months receiving an adequate diet16, 17  (%)","Non-breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)","Total children age 6-23 months receiving an adequate diet16, 17  (%)",Children under 5 years who are stunted (height-for-age)18 (%),Children under 5 years who are wasted (weight-for-height)18 (%),Children under 5 years who are severely wasted (weight-for-height)19 (%),Children under 5 years who are underweight (weight-for-age)18 (%),Children under 5 years who are overweight (weight-for-height)20 (%),Women (age 15-49 years) whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%),Women (age 15-49 years) who are overweight or obese (BMI ≥25.0 kg/m2)21 (%),Women (age 15-49 years) who have high risk waist-to-hip ratio (≥0.85) (%),Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%),Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%),Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%),All women age 15-49 years who are anaemic22 (%),All women age 15-19 years who are anaemic22 (%) ,Women  age 15 years and above with high (141-160 mg/dl) Blood sugar level23 (%),Women age 15 years and above wih very high (>160 mg/dl) Blood sugar level23 (%),Women age 15 years and above wih high or very high (>140 mg/dl) Blood sugar level or taking medicine to control blood sugar level23 (%),Men age 15 years and above wih high (141-160 mg/dl) Blood sugar level23 (%),Men (age 15 years and above wih  very high (>160 mg/dl) Blood sugar level23 (%),Men age 15 years and above wih high or very high (>140 mg/dl) Blood sugar level  or taking medicine to control blood sugar level23 (%),Women age 15 years and above wih Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),Women age 15 years and above wih Moderately or severely elevated blood pressure (Systolic ≥160 mm of Hg and/or Diastolic ≥100 mm of Hg) (%),Women age 15 years and above wih Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),Men age 15 years and above wih Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),Men age 15 years and above wih Moderately or severely elevated blood pressure (Systolic ≥160 mm of Hg and/or Diastolic ≥100 mm of Hg) (%),Men age 15 years and above wih Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),Women (age 30-49 years) Ever undergone a screening test for cervical cancer (%),Women (age 30-49 years) Ever undergone a breast examination for breast cancer (%),Women (age 30-49 years) Ever undergone an oral cavity examination for oral cancer (%),Women age 15 years and above who use any kind of tobacco (%),Men age 15 years and above who use any kind of tobacco (%),Women age 15 years and above who consume alcohol (%),Men age 15 years and above who consume alcohol (%),BMI_Risk,Child_Nutrition_Status,Anaemia_Risk,Institutional_Birth_Level,Sanitation_Status,Insurance_Coverage_Level,BP_Risk_Women
Sawai Madhopur ,Rajasthan,934,1118,177,57.39,28.85,999.02,849.06,79.39,63.04,95.52,92.48,71.2,29.1,92.52,80.54,11.62,57.35,28.34,35.39,3.03,2.92,78.17,58.74,50.15,37.12,0.10436001532424277,0.29266961396282,1.2237754316221157,9.42,0.41,11.49,5.31,15.38,49.17,65.38,47.31,82.48,24.55,5.75,95.25,75.19,2082.51,*,82.83,97.4,83.21,0.708035793053696,97.76,10.44,17.88,9.49,54.85,-56.08,90.1,62.47,77.16,77.52,24.47,35.86,65.67,56.58,100,0,8.69,-53.02,-24.19,-74.22,2.084429083190875,73.32,48.15,71.02,*,11.55,*,10.36,26.93,21.95,11.09,24.19,3.42,25.84,11.08,59.56,73.29,57.56,55.91,57.48,64.64,2.96,2.0,5.49,4.39,2.82,8.22,9.63,3.68,15.36,13.66,4.67,19.84,0.18232155679395462,0.18232155679395462,0.18232155679395462,2.6993457604720636,47.13,0.44468582126144574,7.33,Normal,Average,High Risk,High,Average,High,Moderate Risk
Dausa ,Rajasthan,982,1332,208,59.4,29.22,985.81,863.34,89.55,67.59,98.98,99.37,59.43,22.59,92.78,91.21,15.93,62.18,34.58,26.25,4.24,2.96,86.86,79.95,68.67,54.62,0.27002713721306015,0.7884573603642702,1.0188473201992472,10.15,0.22,5.19,3.12,14.67,58.45,81.01,53.64,92.14,16.3,4.85,98.27,89.67,1901.73,*,93.05,98.17,74.26,0.0,96.08,8.81,18.42,5.93,92.11,87.35,98.48,94.99,96.2,96.13,27.02,82.79,97.49,60.24,100,0,7.31,-44.98,-31.96,-70.29,1.691939133945844,70.95,36.74,-72.78,*,6.73,*,5.75,37.66,20.71,9.71,33.49,2.16,22.7,9.08,45.62,74.4,60.33,-59.99,60.32,61.55,4.44,2.61,7.4,5.52,2.56,8.54,7.77,3.03,12.18,10.96,3.95,16.13,0.7654678421395714,0.2851789422336624,0.0,2.82018770103906,47.51,0.16551443847757338,7.23,Normal,Average,High Risk,High,Average,High,Normal
Jaipur ,Rajasthan,957,1241,198,68.14,25.63,944.24,915.34,90.92,81.86,99.53,99.92,79.58,60.05,95.31,81.53,19.78,73.75,47.88,23.07,1.25,1.83,91.8,76.87,66.65,44.75,0.3435897043900769,1.0043016091968684,1.0885619528146082,16.86,0.38,5.44,2.82,20.15,58.79,81.34,53.5,92.52,20.6,8.87,97.6,89.42,3252.15,*,92.55,97.33,66.98,0.7929925155296614,98.01,18.04,25,15.61,89.26,96.77,98.55,89.26,97.14,98.55,21.96,89.78,97.14,62.25,97.26,2.74,4.34,*,*,*,0.4382549309311553,-79.38,40.72,-67.84,*,5.21,*,5.83,25.0,14.58,4.19,20.75,1.97,16.55,18.12,60.6,71.3,54.44,-43.73,54.14,53.55,4.21,2.86,7.9,4.84,2.77,8.45,9.07,3.07,14.67,11.69,3.33,16.48,0.8109302162163288,0.3074846997479606,0.1310282624064041,1.9878743481543455,33.12,0.1988508587451652,7.66,Normal,Average,High Risk,High,Average,High,Normal
Sikar ,Rajasthan,971,1458,203,67.88,27.46,1061.29,769.52,92.3,74.84,99.19,99.44,77.91,58.41,94.49,82.37,9.1,73.26,41.42,18.03,2.31,2.97,94.04,75.19,63.33,38.63,0.3074846997479606,1.1600209167967532,1.7422190236679187,17.16,0.18,10.29,4.7,20.17,57.96,75.91,50.42,90.93,45.1,25.83,97.15,83.51,5927.05,*,87.82,95.76,54.8,0.76080582903376,94.92,17.24,26.48,11.66,69.98,71.33,95.74,77.56,80.64,86.48,22.5,37.98,79.34,68.1,93.15,6.85,5.85,*,*,*,1.4279160358107101,-71.76,30.36,-74.03,*,10.73,*,11.98,23.13,12.8,6.25,18.27,4.11,21.44,19.62,52.65,61.45,44.29,-32.93,43.96,42.07,2.87,2.55,6.27,4.68,2.7,8.78,12.06,4.33,19.38,15.14,5.18,22.04,0.22314355131420976,0.12221763272424921,0.23901690047049992,2.081938421878423,35.09,0.173953307123438,9.82,Normal,Good,Medium Risk,High,Average,High,Moderate Risk
Jalor ,Rajasthan,927,1318,193,59.5,31.05,982.4,769.11,96.61,93.96,98.35,98.28,77.38,36.53,97.02,96.61,0.65,62.62,22.2,23.29,2.43,2.92,79.75,54.15,46.15,34.24,0.0,0.3852624007906449,1.1184149159642893,8.69,0.28,14.81,6.89,27.17,75.65,82.06,71.22,95.75,38.03,15.2,97.96,87.63,1459.6,*,87.0,95.52,73.67,0.8415671856782186,94.77,4.07,13.54,1.5,77.97,82.4,97.43,84.49,85.31,87.67,26.69,62.49,85.31,76.67,96.69,2.25,5.24,*,*,*,0.9858167945227653,*,43.34,78.58,*,5.75,*,4.97,44.27,12.06,4.83,36.52,2.98,19.67,4.32,55.71,66.26,60.8,43.53,59.87,73.8,4.32,4.35,9.12,6.23,4.25,10.84,7.9,1.55,10.36,9.01,1.6,11.46,0.1310282624064041,0.1310282624064041,0.1310282624064041,2.0095554142156695,44.15,0.41871033485818504,9.87,Normal,Critical,High Risk,High,Average,High,Normal
Sirohi ,Rajasthan,951,1304,190,59.39,29.53,1060.25,1064.17,93.69,65.77,93.93,93.55,54.12,45.96,94.14,91.96,4.22,62.22,25.67,17.95,2.2,4.39,74.17,67.94,61.48,43.02,0.1988508587451652,1.2499017362143359,1.665818245870208,10.32,1.05,8.87,3.72,30.07,71.7,73.06,69.52,93.31,42.46,21.44,99.7,91.13,1614.1,*,91.3,95.71,82.56,0.7419373447293773,95.91,6.64,14.69,5.7,86.36,95.56,91.2,88.89,92.54,93.73,15.98,77.8,90.05,65.48,100,0,7.46,-57.86,-33.3,-85.65,1.3506671834767394,-86.34,50.05,-73.76,*,4.96,*,4.3,30.66,16.44,8.77,31.18,2.52,17.66,7.86,76.86,75.77,65.29,42.15,64.03,72.17,2.99,1.71,5.11,5.1,2.89,8.63,10.78,2.07,14.19,14.2,3.36,18.69,0.2851789422336624,0.0,0.2851789422336624,2.2700619012884857,39.94,0.22314355131420976,13.47,Normal,Average,High Risk,High,Average,High,Normal
Pali ,Rajasthan,929,1236,159,67.1,27.31,1084.73,997.84,97.98,90.39,99.69,96.17,81.81,53.14,96.2,96.21,3.44,76.33,36.64,11.81,1.4,2.19,94.12,57.78,47.61,33.52,0.1310282624064041,0.7419373447293773,1.3609765531356006,9.11,0.37,12.94,5.18,30.61,65.05,69.34,45.02,97.53,43.75,19.97,98.54,96.41,2268.53,*,94.69,98.81,82.35,0.23111172096338664,98.51,10.2,39.87,4.42,90.15,89.22,100,91.47,93.1,97.35,33.02,61.05,91.61,65.65,100,0,6.33,*,*,*,0.832909122935104,-88.12,38.54,-48.85,*,6.13,*,5.47,35.86,18.25,9.43,35.91,0.87,16.3,8.14,65.9,72.62,59.72,42.06,58.79,69.66,5.42,3.56,9.53,8.36,5.12,13.82,8.5,1.94,12.97,12.24,2.66,16.54,0.0,0.0,0.0,1.724550719534605,40.1,0.058268908123975775,9.04,Normal,Average,High Risk,High,Good,High,Normal
Ajmer ,Rajasthan,894,1082,146,67.31,26.73,992.98,847.95,96.44,83.37,99.93,98.09,77.45,52.86,97.72,88.73,10.07,70.17,40.19,20.2,3.06,5.54,84.25,60.62,56.6,41.09,0.11332868530700317,0.412109650826833,1.2119409739751128,12.02,0.26,11.87,5.15,27.41,48.12,80.43,52.81,95.91,39.6,20.66,97.48,82.33,1985.72,*,81.98,95.11,82.08,1.3217558399823195,97.86,11.61,-27.99,9.7,78.93,92.29,96.76,80.5,91.92,93.45,28.97,56.07,91.92,64.01,95.2,4.8,4.18,*,*,*,1.3686394258811698,-57.76,35.16,-66.31,*,5.33,*,5.13,22.31,20.03,11.74,23.11,2.79,14.23,18.88,59.92,76.25,52.48,-59.62,52.74,54.43,3.81,2.9,7.54,3.28,3.74,7.91,6.83,3.33,14.45,7.83,2.5,13.08,0.31481073984003355,0.16551443847757338,0.1906203596086497,1.6253112615903906,38.6,0.15700374880966475,12.44,Normal,Good,High Risk,High,Average,High,Normal
Tonk ,Rajasthan,966,1240,187,54.76,25.9,987.14,969.44,87.45,67.51,97.78,90.89,66.17,24.08,96.92,84.52,15.23,56.36,27.29,37.21,1.58,3.12,82.21,69.12,61.26,47.31,0.11332868530700317,0.8501509293696101,1.0647107369924282,9.04,0.55,8.74,4.39,16.48,51.07,78.76,66.17,93.62,33.53,11.55,97.82,84.5,2303.46,*,88.09,97.37,84.89,0.4252677354043441,97.93,12.86,-36.86,9.73,75.34,-80.33,94.37,77.16,90.54,88.73,32.23,60.88,88.8,52.78,93.63,0,8.56,-52.57,-27.98,-79.2,1.900613874140137,72.84,38.88,-82.12,*,7.37,*,6.03,33.1,18.13,10.29,28.15,4.77,23.83,10.02,60.01,64.63,52.94,-49.91,52.84,59.6,2.95,2.35,5.81,3.17,2.85,6.45,9.93,4.84,16.74,14.06,4.67,20.12,0.1310282624064041,0.0,0.29266961396282,2.2596775919827694,47.6,0.41871033485818504,12.11,Normal,Average,High Risk,High,Average,High,Moderate Risk
Bhilwara ,Rajasthan,952,1147,171,57.07,29.15,1068.86,802.07,92.37,83.37,99.25,93.08,62.25,26.5,96.18,89.05,10.3,58.06,25.28,41.78,1.31,5.37,75.97,71.14,58.85,41.83,0.09531017980432487,1.1537315878891892,0.9669838461896731,12.24,0.4,7.2,4.57,25.43,83.89,77.98,64.66,97.1,30.38,11.92,99.4,95.66,1247.65,*,94.11,95.01,87.42,0.708035793053696,96.04,5.92,-36.38,3.62,83.23,87.8,94.64,89.87,89.11,89.12,17.56,78.6,88.06,70.21,100,0,3.85,*,*,*,1.0885619528146082,*,45.93,-80.81,*,6.43,*,5.79,22.57,17.38,8.53,23.5,2.71,16.3,12.35,70.37,62.71,50.69,-42.82,50.39,52.59,3.9,2.42,6.69,6.19,4.05,10.7,10.74,3.47,15.38,11.31,3.68,15.72,0.0,0.0,0.0,1.6409365794934714,41.93,0.33647223662121295,11.53,Normal,Good,High Risk,High,Average,High,Moderate Risk
Rajsamand ,Rajasthan,919,1153,152,64.24,27.64,1064.71,800.29,96.48,79.11,98.86,94.81,72.05,37.09,97.49,93.22,5.36,69.74,33.94,27.46,2.23,3.16,77.92,56.63,50.66,36.93,0.0,0.6780335427498971,1.068153081183401,9.97,0.24,14.66,7.42,22.01,54.39,84.83,60.68,96.37,46.27,23.85,99.66,82.58,1413.36,*,79.2,95.1,84.34,0.7371640659767197,95.66,9.04,-43.25,5.19,71.67,76.57,85.28,79.08,81.31,86.72,13.8,52.82,81.31,63.32,100,0,8.24,-89.2,-68.24,-78.55,1.430311246536665,-62.99,44.14,-73.38,*,8.95,*,7.55,30.29,16.64,10.23,23.74,4.5,18.07,8.25,56.55,84.26,58.6,-52.3,58.37,63.34,3.91,2.2,6.77,4.35,2.41,7.88,8.62,2.55,15.13,11.37,2.08,15.39,0.0,0.0,0.0,1.7509374747077997,44.62,0.10436001532424277,11.59,Normal,Average,High Risk,High,Average,High,Moderate Risk
Dungarpur ,Rajasthan,972,1359,223,64.61,28.82,1028.55,842.88,94.53,72.67,99.42,94.12,59.9,27.26,96.6,97.53,3.35,68.19,32.53,16.92,0.9,4.41,85.45,70.69,60.76,41.58,0.0,1.3480731482996928,1.3609765531356006,12.16,1.27,5.86,1.75,16.0,71.15,77.03,50.62,97.48,37.97,6.7,100.0,92.56,1524.68,*,92.37,94.11,81.2,1.0473189942805592,95.47,5.92,20.61,4.02,83.27,89.19,96.91,84.84,93.65,96.76,29.95,53.29,89.83,61.74,97.56,2.44,5.71,*,*,*,0.0,*,47.22,66.31,*,5.1,*,4.73,31.37,15.6,4.38,25.87,2.46,26.83,4.36,63.72,79.77,73.62,53.26,72.55,77.33,5.67,3.95,10.06,9.12,5.69,15.13,9.94,1.91,12.86,11.67,2.43,14.94,0.0,0.0,0.2468600779315258,1.5260563034950494,40.83,0.23111172096338664,11.43,Normal,Average,High Risk,High,Average,High,Normal
Chittaurgarh ,Rajasthan,972,1090,141,55.28,26.11,1036.96,861.48,95.47,73.26,99.02,97.61,63.83,31.25,97.28,90.55,4.36,57.49,24.84,42.64,1.66,3.45,67.5,66.88,49.64,33.47,0.10436001532424277,0.9516578757114464,1.128171090909654,9.61,1.14,8.05,3.21,33.5,72.35,85.5,75.04,97.22,30.19,13.74,97.24,91.22,3138.99,*,94.65,96.75,85.3,0.6043159668533296,97.33,15.42,-50.27,11.32,87.84,89.9,100,89.05,96.84,97.08,55.53,86.57,98.29,62.72,98.79,1.21,5.19,*,*,*,0.8415671856782186,*,51.06,-77.17,*,5.04,*,5.24,31.43,14.56,4.92,25.92,1.0,20.21,15.32,67.95,72.44,45.36,-38.36,45.14,46.57,5.61,2.91,9.09,7.98,4.01,12.28,11.92,4.32,18.28,14.94,5.12,21.08,0.15700374880966475,0.15700374880966475,0.2776317365982795,1.541159071680806,44.4,0.3987761199573678,10.46,Normal,Average,Medium Risk,High,Average,High,Moderate Risk
Kota ,Rajasthan,979,1278,158,74.67,23.92,980.88,870.08,95.06,84.37,99.43,99.57,79.03,72.3,96.01,80.88,15.71,77.94,44.0,13.23,1.83,0.45,83.32,77.24,68.28,39.94,0.0,1.1378330018213911,1.2412685890696329,22.71,0.81,4.63,2.65,31.07,59.54,88.04,81.34,94.79,37.27,11.88,98.71,88.78,1646.97,*,91.3,97.87,77.81,0.4252677354043441,98.97,20.65,35.63,17.35,84.37,85.17,98.43,86.34,91.76,95.25,25.76,71.9,85.32,61.57,93.65,6.35,6.43,*,*,*,2.1329823086078656,62.14,47.9,-77.59,*,10.26,*,9.29,29.52,20.79,7.92,26.41,3.25,15.45,13.04,57.27,66.71,51.82,-49.53,51.75,59.52,3.13,1.8,5.81,4.96,2.11,7.75,9.95,2.82,15.93,14.14,3.79,20.18,0.2546422183735807,0.27002713721306015,0.5423242908253616,2.3174737054877963,43.18,0.26236426446749106,12.62,Normal,Average,High Risk,High,Average,High,Moderate Risk
Jhalawar ,Rajasthan,977,1209,177,55.63,25.65,976.84,904.73,96.99,76.21,99.29,92.42,62.08,33.84,95.49,93.63,4.61,56.26,22.35,37.84,1.28,5.61,62.14,74.43,67.8,49.3,0.0,0.3074846997479606,1.0577902941478545,13.76,0.72,6.78,4.28,27.36,67.16,89.93,72.32,95.94,30.28,9.1,99.76,89.7,1691.72,*,91.0,98.31,92.21,0.3784364357202451,98.52,8.63,*,6.63,81.45,92.02,98.78,83.85,90.82,90.6,34.64,77.62,89.33,67.81,100,0,3.67,*,*,*,1.8082887711792655,-59.33,59.3,-77.09,*,5.99,*,5.83,34.01,28.96,14.02,38.07,1.41,19.78,8.55,59.04,73.13,51.65,-48.52,51.52,56.87,4.56,2.67,7.67,6.36,1.96,8.75,9.36,3.75,14.95,12.7,3.58,17.27,0.15700374880966475,0.0,0.2851789422336624,2.374905754573672,55.39,0.35065687161316933,15.12,Normal,Average,High Risk,High,Average,High,Normal
Udaipur ,Rajasthan,961,1277,191,63.75,27.55,997.53,833.38,97.8,82.28,98.05,92.66,60.28,34.29,98.43,94.3,3.89,64.22,30.13,18.24,1.83,4.53,85.69,75.49,65.72,43.77,0.0,1.5062971535145868,1.47932922708708,13.45,1.34,4.36,2.05,34.55,71.1,69.61,62.32,98.35,44.7,17.44,100.0,96.57,1480.25,*,95.23,96.05,89.39,0.9593502213346021,97.4,7.25,-36.59,5.39,86.79,89.46,95.3,88.5,90.2,91.91,22.36,76.37,90.2,74.22,100,0,6.94,-78.05,-45.96,-89.1,1.0296194171811583,-74.3,44.55,81.56,*,6.47,*,6.05,34.03,8.6,3.09,26.64,1.82,17.46,9.1,70.44,76.91,61.35,-39.74,60.49,63.3,5.42,2.8,8.84,6.58,3.3,10.5,10.01,3.23,14.42,13.07,2.44,16.45,0.0,0.0,0.0,1.6956156086751528,42.53,0.2851789422336624,14.4,Normal,Average,High Risk,High,Average,High,Normal
Pratapgarh ,Rajasthan,978,1199,177,56.97,30.73,1038.19,918.8,90.07,70.95,96.97,88.64,46.28,23.01,90.39,84.47,9.02,55.36,23.47,30.86,2.93,3.19,67.64,72.02,61.81,46.07,0.4252677354043441,0.6678293725756554,1.0296194171811583,11.9,0.1,6.02,3.1,30.53,76.02,75.05,52.93,91.2,16.96,2.68,98.71,93.97,1213.11,*,93.04,96.35,92.28,0.4054651081081644,97.09,3.59,*,1.84,75.82,88.66,96.54,81.07,97.2,91.86,30.24,67.67,97.2,76.07,100,0,4.98,*,*,*,0.5709795465857378,*,56.61,-78.64,*,6.77,*,7.98,29.02,24.86,11.5,31.82,2.92,24.09,5.9,67.17,65.81,53.01,-56.19,53.14,54.93,3.53,1.66,5.44,6.13,3.46,9.9,11.81,3.41,16.47,13.32,4.52,18.73,0.173953307123438,0.15700374880966475,0.0,1.2947271675944,37.83,0.30010459245033805,17.97,Normal,Average,High Risk,High,Poor,High,Moderate Risk
Namakkal ,Tamil Nadu,888,700,109,73.48,17.3,1142.4,1130.43,97.63,93.55,99.24,99.45,75.23,89.66,95.71,68.76,*,88.93,55.66,14.24,0.64,6.52,97.77,65.15,62.33,55.29,0.0,1.635105659182678,0.0,1.91,0.6,6.51,2.31,32.93,85.47,76.16,97.83,96.33,87.47,71.04,100.0,94.78,3435.49,*,89.88,100.0,59.81,0.0,100.0,53.72,66.53,45.11,-83.89,-84.38,-92.51,-87.55,-96.17,-96.17,-52.14,-73.75,-87.28,66.19,-91.03,-8.97,3.99,*,*,*,0.0,*,53.92,*,*,-7.14,*,12.85,25.21,10.33,4.26,15.67,6.27,9.44,43.23,58.27,67.92,51.88,*,51.93,50.34,8.0,9.94,19.74,9.52,12.35,24.03,14.13,7.32,25.58,20.79,7.96,31.45,1.007957920399979,0.6830968447064438,0.0,2.0255131996542803,19.8,0.058268908123975775,27.06,Normal,Average,High Risk,High,Average,High,Moderate Risk
Dharmapuri ,Tamil Nadu,911,827,101,72.55,23.78,1191.83,1051.91,92.95,87.09,99.41,98.72,72.35,82.47,93.44,75.45,-17.82,80.58,54.41,16.74,0.63,6.41,97.48,70.03,68.03,61.07,0.0,2.005525858729668,0.0,0.42,0.0,8.52,3.49,36.27,95.52,78.37,94.49,95.9,92.65,73.53,100.0,97.95,2808.49,*,95.91,99.59,73.02,0.0,99.59,29.05,61.03,17.58,90.6,-96.11,97.98,90.6,96.42,96.42,50.46,69.59,94.48,66.22,97.81,2.19,3.17,*,*,*,0.0,*,74.37,*,*,3.56,*,8.11,28.71,16.91,6.52,23.21,8.91,12.91,33.38,46.5,54.15,41.95,*,42.5,31.89,5.7,8.44,15.37,8.04,7.55,18.1,14.99,8.14,25.83,20.57,8.27,30.8,1.0116009116784799,0.7929925155296614,0.6043159668533296,2.1826747963214883,24.57,0.5247285289349821,26.78,Normal,Average,Medium Risk,High,Average,High,Moderate Risk
Krishnagiri ,Tamil Nadu,922,909,130,72.57,24.21,1053.05,856.92,98.69,94.81,99.16,99.77,75.94,86.0,95.18,73.58,12.81,79.86,53.86,20.29,1.4,9.53,98.05,69.95,67.69,60.7,0.14842000511827327,1.9487632180377197,0.0,0.43,0.39,4.89,1.87,40.16,98.7,84.48,93.12,93.74,93.72,74.34,99.47,95.5,2080.5,*,93.96,99.6,75.91,0.33647223662121295,100.0,31.88,59.65,23.38,87.29,90.26,96.7,87.29,91.06,91.06,42.28,60.17,84.23,68.53,98.45,1.55,1.06,*,*,*,0.35065687161316933,*,76.48,*,*,-6.13,-8.78,7.09,29.03,10.4,4.68,19.32,10.08,11.71,34.5,51.22,46.51,44.33,-33.26,43.96,39.41,4.88,7.79,14.03,6.68,7.37,15.04,14.88,6.16,23.5,16.35,7.32,25.33,0.6471032420585385,0.3435897043900769,0.4510756193602167,2.2213750375685026,20.3,0.1988508587451652,22.66,Normal,Average,Medium Risk,High,Average,High,Moderate Risk
